,0,1,2,3,4,5,6,7,8
12086,19023,,Switzerland,46.8182,8.2275,2020-03-12,652.0,4.0,0.0
12087,19024,,Switzerland,46.8182,8.2275,2020-03-13,1139.0,11.0,0.0
12088,19025,,Switzerland,46.8182,8.2275,2020-03-14,1359.0,13.0,0.0
12089,19026,,Switzerland,46.8182,8.2275,2020-03-15,2200.0,14.0,0.0
12090,19027,,Switzerland,46.8182,8.2275,2020-03-16,2200.0,14.0,0.0
12091,19028,,Switzerland,46.8182,8.2275,2020-03-17,2700.0,27.0,0.0
12092,19029,,Switzerland,46.8182,8.2275,2020-03-18,3028.0,28.0,0.0
12093,19030,,Switzerland,46.8182,8.2275,2020-03-19,4075.0,41.0,0.0
12094,19031,,Switzerland,46.8182,8.2275,2020-03-20,5294.0,54.0,0.0
12095,19066,,Taiwan*,23.7,121.0,2020-01-22,1.0,0.0,1
12096,19067,,Taiwan*,23.7,121.0,2020-01-23,1.0,0.0,1
12097,19068,,Taiwan*,23.7,121.0,2020-01-24,3.0,0.0,1
12098,19069,,Taiwan*,23.7,121.0,2020-01-25,3.0,0.0,1
12099,19070,,Taiwan*,23.7,121.0,2020-01-26,4.0,0.0,1
12100,19071,,Taiwan*,23.7,121.0,2020-01-27,5.0,0.0,1
12101,19072,,Taiwan*,23.7,121.0,2020-01-28,8.0,0.0,1
12102,19073,,Taiwan*,23.7,121.0,2020-01-29,8.0,0.0,1
12103,19074,,Taiwan*,23.7,121.0,2020-01-30,9.0,0.0,1
12104,19075,,Taiwan*,23.7,121.0,2020-01-31,10.0,0.0,1
12105,19076,,Taiwan*,23.7,121.0,2020-02-01,10.0,0.0,1
12106,19077,,Taiwan*,23.7,121.0,2020-02-02,10.0,0.0,1
12107,19078,,Taiwan*,23.7,121.0,2020-02-03,10.0,0.0,1
12108,19079,,Taiwan*,23.7,121.0,2020-02-04,11.0,0.0,1
12109,19080,,Taiwan*,23.7,121.0,2020-02-05,11.0,0.0,1
12110,19081,,Taiwan*,23.7,121.0,2020-02-06,16.0,0.0,1
12111,19082,,Taiwan*,23.7,121.0,2020-02-07,16.0,0.0,1
12112,19083,,Taiwan*,23.7,121.0,2020-02-08,17.0,0.0,1
12113,19084,,Taiwan*,23.7,121.0,2020-02-09,18.0,0.0,1
12114,19085,,Taiwan*,23.7,121.0,2020-02-10,18.0,0.0,1
12115,19086,,Taiwan*,23.7,121.0,2020-02-11,18.0,0.0,1
12116,19087,,Taiwan*,23.7,121.0,2020-02-12,18.0,0.0,1
12117,19088,,Taiwan*,23.7,121.0,2020-02-13,18.0,0.0,1
12118,19089,,Taiwan*,23.7,121.0,2020-02-14,18.0,0.0,1
12119,19090,,Taiwan*,23.7,121.0,2020-02-15,18.0,0.0,1
12120,19091,,Taiwan*,23.7,121.0,2020-02-16,20.0,1.0,1
12121,19092,,Taiwan*,23.7,121.0,2020-02-17,22.0,1.0,1
12122,19093,,Taiwan*,23.7,121.0,2020-02-18,22.0,1.0,1
12123,19094,,Taiwan*,23.7,121.0,2020-02-19,23.0,1.0,1
12124,19095,,Taiwan*,23.7,121.0,2020-02-20,24.0,1.0,1
12125,19096,,Taiwan*,23.7,121.0,2020-02-21,26.0,1.0,1
12126,19097,,Taiwan*,23.7,121.0,2020-02-22,26.0,1.0,1
12127,19098,,Taiwan*,23.7,121.0,2020-02-23,28.0,1.0,1
12128,19099,,Taiwan*,23.7,121.0,2020-02-24,30.0,1.0,1
12129,19100,,Taiwan*,23.7,121.0,2020-02-25,31.0,1.0,1
12130,19101,,Taiwan*,23.7,121.0,2020-02-26,32.0,1.0,1
12131,19102,,Taiwan*,23.7,121.0,2020-02-27,32.0,1.0,1
12132,19103,,Taiwan*,23.7,121.0,2020-02-28,34.0,1.0,1
12133,19104,,Taiwan*,23.7,121.0,2020-02-29,39.0,1.0,1
12134,19105,,Taiwan*,23.7,121.0,2020-03-01,40.0,1.0,1
12135,19106,,Taiwan*,23.7,121.0,2020-03-02,41.0,1.0,1
12136,19107,,Taiwan*,23.7,121.0,2020-03-03,42.0,1.0,1
12137,19108,,Taiwan*,23.7,121.0,2020-03-04,42.0,1.0,1
12138,19109,,Taiwan*,23.7,121.0,2020-03-05,44.0,1.0,1
12139,19110,,Taiwan*,23.7,121.0,2020-03-06,45.0,1.0,1
12140,19111,,Taiwan*,23.7,121.0,2020-03-07,45.0,1.0,1
12141,19112,,Taiwan*,23.7,121.0,2020-03-08,45.0,1.0,1
12142,19113,,Taiwan*,23.7,121.0,2020-03-09,45.0,1.0,1
12143,19114,,Taiwan*,23.7,121.0,2020-03-10,47.0,1.0,1
12144,19115,,Taiwan*,23.7,121.0,2020-03-11,48.0,1.0,1
12145,19116,,Taiwan*,23.7,121.0,2020-03-12,49.0,1.0,1
12146,19117,,Taiwan*,23.7,121.0,2020-03-13,50.0,1.0,1
12147,19118,,Taiwan*,23.7,121.0,2020-03-14,53.0,1.0,1
12148,19119,,Taiwan*,23.7,121.0,2020-03-15,59.0,1.0,1
12149,19120,,Taiwan*,23.7,121.0,2020-03-16,67.0,1.0,1
12150,19121,,Taiwan*,23.7,121.0,2020-03-17,77.0,1.0,1
12151,19122,,Taiwan*,23.7,121.0,2020-03-18,100.0,1.0,1
12152,19123,,Taiwan*,23.7,121.0,2020-03-19,108.0,1.0,1
12153,19124,,Taiwan*,23.7,121.0,2020-03-20,135.0,2.0,1
12154,19159,,Tanzania,-6.369,34.8888,2020-01-22,0.0,0.0,0.0
12155,19160,,Tanzania,-6.369,34.8888,2020-01-23,0.0,0.0,0.0
12156,19161,,Tanzania,-6.369,34.8888,2020-01-24,0.0,0.0,0.0
12157,19162,,Tanzania,-6.369,34.8888,2020-01-25,0.0,0.0,0.0
12158,19163,,Tanzania,-6.369,34.8888,2020-01-26,0.0,0.0,0.0
12159,19164,,Tanzania,-6.369,34.8888,2020-01-27,0.0,0.0,0.0
12160,19165,,Tanzania,-6.369,34.8888,2020-01-28,0.0,0.0,0.0
12161,19166,,Tanzania,-6.369,34.8888,2020-01-29,0.0,0.0,0.0
12162,19167,,Tanzania,-6.369,34.8888,2020-01-30,0.0,0.0,0.0
12163,19168,,Tanzania,-6.369,34.8888,2020-01-31,0.0,0.0,0.0
12164,19169,,Tanzania,-6.369,34.8888,2020-02-01,0.0,0.0,0.0
12165,19170,,Tanzania,-6.369,34.8888,2020-02-02,0.0,0.0,0.0
12166,19171,,Tanzania,-6.369,34.8888,2020-02-03,0.0,0.0,0.0
12167,19172,,Tanzania,-6.369,34.8888,2020-02-04,0.0,0.0,0.0
12168,19173,,Tanzania,-6.369,34.8888,2020-02-05,0.0,0.0,0.0
12169,19174,,Tanzania,-6.369,34.8888,2020-02-06,0.0,0.0,0.0
12170,19175,,Tanzania,-6.369,34.8888,2020-02-07,0.0,0.0,0.0
12171,19176,,Tanzania,-6.369,34.8888,2020-02-08,0.0,0.0,0.0
12172,19177,,Tanzania,-6.369,34.8888,2020-02-09,0.0,0.0,0.0
12173,19178,,Tanzania,-6.369,34.8888,2020-02-10,0.0,0.0,0.0
12174,19179,,Tanzania,-6.369,34.8888,2020-02-11,0.0,0.0,0.0
12175,19180,,Tanzania,-6.369,34.8888,2020-02-12,0.0,0.0,0.0
12176,19181,,Tanzania,-6.369,34.8888,2020-02-13,0.0,0.0,0.0
12177,19182,,Tanzania,-6.369,34.8888,2020-02-14,0.0,0.0,0.0
12178,19183,,Tanzania,-6.369,34.8888,2020-02-15,0.0,0.0,0.0
12179,19184,,Tanzania,-6.369,34.8888,2020-02-16,0.0,0.0,0.0
12180,19185,,Tanzania,-6.369,34.8888,2020-02-17,0.0,0.0,0.0
12181,19186,,Tanzania,-6.369,34.8888,2020-02-18,0.0,0.0,0.0
12182,19187,,Tanzania,-6.369,34.8888,2020-02-19,0.0,0.0,0.0
12183,19188,,Tanzania,-6.369,34.8888,2020-02-20,0.0,0.0,0.0
12184,19189,,Tanzania,-6.369,34.8888,2020-02-21,0.0,0.0,0.0
12185,19190,,Tanzania,-6.369,34.8888,2020-02-22,0.0,0.0,0.0
12186,19191,,Tanzania,-6.369,34.8888,2020-02-23,0.0,0.0,0.0
12187,19192,,Tanzania,-6.369,34.8888,2020-02-24,0.0,0.0,0.0
12188,19193,,Tanzania,-6.369,34.8888,2020-02-25,0.0,0.0,0.0
12189,19194,,Tanzania,-6.369,34.8888,2020-02-26,0.0,0.0,0.0
12190,19195,,Tanzania,-6.369,34.8888,2020-02-27,0.0,0.0,0.0
12191,19196,,Tanzania,-6.369,34.8888,2020-02-28,0.0,0.0,0.0
12192,19197,,Tanzania,-6.369,34.8888,2020-02-29,0.0,0.0,0.0
12193,19198,,Tanzania,-6.369,34.8888,2020-03-01,0.0,0.0,0.0
12194,19199,,Tanzania,-6.369,34.8888,2020-03-02,0.0,0.0,0.0
12195,19200,,Tanzania,-6.369,34.8888,2020-03-03,0.0,0.0,0.0
12196,19201,,Tanzania,-6.369,34.8888,2020-03-04,0.0,0.0,0.0
12197,19202,,Tanzania,-6.369,34.8888,2020-03-05,0.0,0.0,0.0
12198,19203,,Tanzania,-6.369,34.8888,2020-03-06,0.0,0.0,0.0
12199,19204,,Tanzania,-6.369,34.8888,2020-03-07,0.0,0.0,0.0
12200,19205,,Tanzania,-6.369,34.8888,2020-03-08,0.0,0.0,0.0
12201,19206,,Tanzania,-6.369,34.8888,2020-03-09,0.0,0.0,0.0
12202,19207,,Tanzania,-6.369,34.8888,2020-03-10,0.0,0.0,0.0
12203,19208,,Tanzania,-6.369,34.8888,2020-03-11,0.0,0.0,0.0
12204,19209,,Tanzania,-6.369,34.8888,2020-03-12,0.0,0.0,0.0
12205,19210,,Tanzania,-6.369,34.8888,2020-03-13,0.0,0.0,0.0
12206,19211,,Tanzania,-6.369,34.8888,2020-03-14,0.0,0.0,0.0
12207,19212,,Tanzania,-6.369,34.8888,2020-03-15,0.0,0.0,0.0
12208,19213,,Tanzania,-6.369,34.8888,2020-03-16,1.0,0.0,0.0
12209,19214,,Tanzania,-6.369,34.8888,2020-03-17,1.0,0.0,0.0
12210,19215,,Tanzania,-6.369,34.8888,2020-03-18,3.0,0.0,0.0
12211,19216,,Tanzania,-6.369,34.8888,2020-03-19,6.0,0.0,0.0
12212,19217,,Tanzania,-6.369,34.8888,2020-03-20,6.0,0.0,0.0
12213,19252,,Thailand,15.0,101.0,2020-01-22,2.0,0.0,1
12214,19253,,Thailand,15.0,101.0,2020-01-23,3.0,0.0,1
12215,19254,,Thailand,15.0,101.0,2020-01-24,5.0,0.0,1
12216,19255,,Thailand,15.0,101.0,2020-01-25,7.0,0.0,1
12217,19256,,Thailand,15.0,101.0,2020-01-26,8.0,0.0,1
12218,19257,,Thailand,15.0,101.0,2020-01-27,8.0,0.0,1
12219,19258,,Thailand,15.0,101.0,2020-01-28,14.0,0.0,1
12220,19259,,Thailand,15.0,101.0,2020-01-29,14.0,0.0,1
12221,19260,,Thailand,15.0,101.0,2020-01-30,14.0,0.0,1
12222,19261,,Thailand,15.0,101.0,2020-01-31,19.0,0.0,1
12223,19262,,Thailand,15.0,101.0,2020-02-01,19.0,0.0,1
12224,19263,,Thailand,15.0,101.0,2020-02-02,19.0,0.0,1
12225,19264,,Thailand,15.0,101.0,2020-02-03,19.0,0.0,1
12226,19265,,Thailand,15.0,101.0,2020-02-04,25.0,0.0,1
12227,19266,,Thailand,15.0,101.0,2020-02-05,25.0,0.0,1
12228,19267,,Thailand,15.0,101.0,2020-02-06,25.0,0.0,1
12229,19268,,Thailand,15.0,101.0,2020-02-07,25.0,0.0,1
12230,19269,,Thailand,15.0,101.0,2020-02-08,32.0,0.0,1
12231,19270,,Thailand,15.0,101.0,2020-02-09,32.0,0.0,1
12232,19271,,Thailand,15.0,101.0,2020-02-10,32.0,0.0,1
12233,19272,,Thailand,15.0,101.0,2020-02-11,33.0,0.0,1
12234,19273,,Thailand,15.0,101.0,2020-02-12,33.0,0.0,1
12235,19274,,Thailand,15.0,101.0,2020-02-13,33.0,0.0,1
12236,19275,,Thailand,15.0,101.0,2020-02-14,33.0,0.0,1
12237,19276,,Thailand,15.0,101.0,2020-02-15,33.0,0.0,1
12238,19277,,Thailand,15.0,101.0,2020-02-16,34.0,0.0,1
12239,19278,,Thailand,15.0,101.0,2020-02-17,35.0,0.0,1
12240,19279,,Thailand,15.0,101.0,2020-02-18,35.0,0.0,1
12241,19280,,Thailand,15.0,101.0,2020-02-19,35.0,0.0,1
12242,19281,,Thailand,15.0,101.0,2020-02-20,35.0,0.0,1
12243,19282,,Thailand,15.0,101.0,2020-02-21,35.0,0.0,1
12244,19283,,Thailand,15.0,101.0,2020-02-22,35.0,0.0,1
12245,19284,,Thailand,15.0,101.0,2020-02-23,35.0,0.0,1
12246,19285,,Thailand,15.0,101.0,2020-02-24,35.0,0.0,1
12247,19286,,Thailand,15.0,101.0,2020-02-25,37.0,0.0,1
12248,19287,,Thailand,15.0,101.0,2020-02-26,40.0,0.0,1
12249,19288,,Thailand,15.0,101.0,2020-02-27,40.0,0.0,1
12250,19289,,Thailand,15.0,101.0,2020-02-28,41.0,0.0,1
12251,19290,,Thailand,15.0,101.0,2020-02-29,42.0,0.0,1
12252,19291,,Thailand,15.0,101.0,2020-03-01,42.0,1.0,1
12253,19292,,Thailand,15.0,101.0,2020-03-02,43.0,1.0,1
12254,19293,,Thailand,15.0,101.0,2020-03-03,43.0,1.0,1
12255,19294,,Thailand,15.0,101.0,2020-03-04,43.0,1.0,1
12256,19295,,Thailand,15.0,101.0,2020-03-05,47.0,1.0,1
12257,19296,,Thailand,15.0,101.0,2020-03-06,48.0,1.0,1
12258,19297,,Thailand,15.0,101.0,2020-03-07,50.0,1.0,1
12259,19298,,Thailand,15.0,101.0,2020-03-08,50.0,1.0,1
12260,19299,,Thailand,15.0,101.0,2020-03-09,50.0,1.0,1
12261,19300,,Thailand,15.0,101.0,2020-03-10,53.0,1.0,1
12262,19301,,Thailand,15.0,101.0,2020-03-11,59.0,1.0,1
12263,19302,,Thailand,15.0,101.0,2020-03-12,70.0,1.0,1
12264,19303,,Thailand,15.0,101.0,2020-03-13,75.0,1.0,1
12265,19304,,Thailand,15.0,101.0,2020-03-14,82.0,1.0,1
12266,19305,,Thailand,15.0,101.0,2020-03-15,114.0,1.0,1
12267,19306,,Thailand,15.0,101.0,2020-03-16,147.0,1.0,1
12268,19307,,Thailand,15.0,101.0,2020-03-17,177.0,1.0,1
12269,19308,,Thailand,15.0,101.0,2020-03-18,212.0,1.0,1
12270,19309,,Thailand,15.0,101.0,2020-03-19,272.0,1.0,1
12271,19310,,Thailand,15.0,101.0,2020-03-20,322.0,1.0,1
12272,19345,,The Bahamas,24.25,-76.0,2020-01-22,0.0,0.0,0.0
12273,19346,,The Bahamas,24.25,-76.0,2020-01-23,0.0,0.0,0.0
12274,19347,,The Bahamas,24.25,-76.0,2020-01-24,0.0,0.0,0.0
12275,19348,,The Bahamas,24.25,-76.0,2020-01-25,0.0,0.0,0.0
12276,19349,,The Bahamas,24.25,-76.0,2020-01-26,0.0,0.0,0.0
12277,19350,,The Bahamas,24.25,-76.0,2020-01-27,0.0,0.0,0.0
12278,19351,,The Bahamas,24.25,-76.0,2020-01-28,0.0,0.0,0.0
12279,19352,,The Bahamas,24.25,-76.0,2020-01-29,0.0,0.0,0.0
12280,19353,,The Bahamas,24.25,-76.0,2020-01-30,0.0,0.0,0.0
12281,19354,,The Bahamas,24.25,-76.0,2020-01-31,0.0,0.0,0.0
12282,19355,,The Bahamas,24.25,-76.0,2020-02-01,0.0,0.0,0.0
12283,19356,,The Bahamas,24.25,-76.0,2020-02-02,0.0,0.0,0.0
12284,19357,,The Bahamas,24.25,-76.0,2020-02-03,0.0,0.0,0.0
12285,19358,,The Bahamas,24.25,-76.0,2020-02-04,0.0,0.0,0.0
12286,19359,,The Bahamas,24.25,-76.0,2020-02-05,0.0,0.0,0.0
12287,19360,,The Bahamas,24.25,-76.0,2020-02-06,0.0,0.0,0.0
12288,19361,,The Bahamas,24.25,-76.0,2020-02-07,0.0,0.0,0.0
12289,19362,,The Bahamas,24.25,-76.0,2020-02-08,0.0,0.0,0.0
12290,19363,,The Bahamas,24.25,-76.0,2020-02-09,0.0,0.0,0.0
12291,19364,,The Bahamas,24.25,-76.0,2020-02-10,0.0,0.0,0.0
12292,19365,,The Bahamas,24.25,-76.0,2020-02-11,0.0,0.0,0.0
12293,19366,,The Bahamas,24.25,-76.0,2020-02-12,0.0,0.0,0.0
12294,19367,,The Bahamas,24.25,-76.0,2020-02-13,0.0,0.0,0.0
12295,19368,,The Bahamas,24.25,-76.0,2020-02-14,0.0,0.0,0.0
12296,19369,,The Bahamas,24.25,-76.0,2020-02-15,0.0,0.0,0.0
12297,19370,,The Bahamas,24.25,-76.0,2020-02-16,0.0,0.0,0.0
12298,19371,,The Bahamas,24.25,-76.0,2020-02-17,0.0,0.0,0.0
12299,19372,,The Bahamas,24.25,-76.0,2020-02-18,0.0,0.0,0.0
12300,19373,,The Bahamas,24.25,-76.0,2020-02-19,0.0,0.0,0.0
12301,19374,,The Bahamas,24.25,-76.0,2020-02-20,0.0,0.0,0.0
12302,19375,,The Bahamas,24.25,-76.0,2020-02-21,0.0,0.0,0.0
12303,19376,,The Bahamas,24.25,-76.0,2020-02-22,0.0,0.0,0.0
12304,19377,,The Bahamas,24.25,-76.0,2020-02-23,0.0,0.0,0.0
12305,19378,,The Bahamas,24.25,-76.0,2020-02-24,0.0,0.0,0.0
12306,19379,,The Bahamas,24.25,-76.0,2020-02-25,0.0,0.0,0.0
12307,19380,,The Bahamas,24.25,-76.0,2020-02-26,0.0,0.0,0.0
12308,19381,,The Bahamas,24.25,-76.0,2020-02-27,0.0,0.0,0.0
12309,19382,,The Bahamas,24.25,-76.0,2020-02-28,0.0,0.0,0.0
12310,19383,,The Bahamas,24.25,-76.0,2020-02-29,0.0,0.0,0.0
12311,19384,,The Bahamas,24.25,-76.0,2020-03-01,0.0,0.0,0.0
12312,19385,,The Bahamas,24.25,-76.0,2020-03-02,0.0,0.0,0.0
12313,19386,,The Bahamas,24.25,-76.0,2020-03-03,0.0,0.0,0.0
12314,19387,,The Bahamas,24.25,-76.0,2020-03-04,0.0,0.0,0.0
12315,19388,,The Bahamas,24.25,-76.0,2020-03-05,0.0,0.0,0.0
12316,19389,,The Bahamas,24.25,-76.0,2020-03-06,0.0,0.0,0.0
12317,19390,,The Bahamas,24.25,-76.0,2020-03-07,0.0,0.0,0.0
12318,19391,,The Bahamas,24.25,-76.0,2020-03-08,0.0,0.0,0.0
12319,19392,,The Bahamas,24.25,-76.0,2020-03-09,0.0,0.0,0.0
12320,19393,,The Bahamas,24.25,-76.0,2020-03-10,0.0,0.0,0.0
12321,19394,,The Bahamas,24.25,-76.0,2020-03-11,0.0,0.0,0.0
12322,19395,,The Bahamas,24.25,-76.0,2020-03-12,0.0,0.0,0.0
12323,19396,,The Bahamas,24.25,-76.0,2020-03-13,0.0,0.0,0.0
12324,19397,,The Bahamas,24.25,-76.0,2020-03-14,0.0,0.0,0.0
12325,19398,,The Bahamas,24.25,-76.0,2020-03-15,0.0,0.0,0.0
12326,19399,,The Bahamas,24.25,-76.0,2020-03-16,0.0,0.0,0.0
12327,19400,,The Bahamas,24.25,-76.0,2020-03-17,0.0,0.0,0.0
12328,19401,,The Bahamas,24.25,-76.0,2020-03-18,0.0,0.0,0.0
12329,19402,,The Bahamas,24.25,-76.0,2020-03-19,0.0,0.0,0.0
12330,19403,,The Bahamas,24.25,-76.0,2020-03-20,0.0,0.0,0.0
12331,19438,,The Gambia,13.4667,-16.6,2020-01-22,0.0,0.0,0.0
12332,19439,,The Gambia,13.4667,-16.6,2020-01-23,0.0,0.0,0.0
12333,19440,,The Gambia,13.4667,-16.6,2020-01-24,0.0,0.0,0.0
12334,19441,,The Gambia,13.4667,-16.6,2020-01-25,0.0,0.0,0.0
12335,19442,,The Gambia,13.4667,-16.6,2020-01-26,0.0,0.0,0.0
12336,19443,,The Gambia,13.4667,-16.6,2020-01-27,0.0,0.0,0.0
12337,19444,,The Gambia,13.4667,-16.6,2020-01-28,0.0,0.0,0.0
12338,19445,,The Gambia,13.4667,-16.6,2020-01-29,0.0,0.0,0.0
12339,19446,,The Gambia,13.4667,-16.6,2020-01-30,0.0,0.0,0.0
12340,19447,,The Gambia,13.4667,-16.6,2020-01-31,0.0,0.0,0.0
12341,19448,,The Gambia,13.4667,-16.6,2020-02-01,0.0,0.0,0.0
12342,19449,,The Gambia,13.4667,-16.6,2020-02-02,0.0,0.0,0.0
12343,19450,,The Gambia,13.4667,-16.6,2020-02-03,0.0,0.0,0.0
12344,19451,,The Gambia,13.4667,-16.6,2020-02-04,0.0,0.0,0.0
12345,19452,,The Gambia,13.4667,-16.6,2020-02-05,0.0,0.0,0.0
12346,19453,,The Gambia,13.4667,-16.6,2020-02-06,0.0,0.0,0.0
12347,19454,,The Gambia,13.4667,-16.6,2020-02-07,0.0,0.0,0.0
12348,19455,,The Gambia,13.4667,-16.6,2020-02-08,0.0,0.0,0.0
12349,19456,,The Gambia,13.4667,-16.6,2020-02-09,0.0,0.0,0.0
12350,19457,,The Gambia,13.4667,-16.6,2020-02-10,0.0,0.0,0.0
12351,19458,,The Gambia,13.4667,-16.6,2020-02-11,0.0,0.0,0.0
12352,19459,,The Gambia,13.4667,-16.6,2020-02-12,0.0,0.0,0.0
12353,19460,,The Gambia,13.4667,-16.6,2020-02-13,0.0,0.0,0.0
12354,19461,,The Gambia,13.4667,-16.6,2020-02-14,0.0,0.0,0.0
12355,19462,,The Gambia,13.4667,-16.6,2020-02-15,0.0,0.0,0.0
12356,19463,,The Gambia,13.4667,-16.6,2020-02-16,0.0,0.0,0.0
12357,19464,,The Gambia,13.4667,-16.6,2020-02-17,0.0,0.0,0.0
12358,19465,,The Gambia,13.4667,-16.6,2020-02-18,0.0,0.0,0.0
12359,19466,,The Gambia,13.4667,-16.6,2020-02-19,0.0,0.0,0.0
12360,19467,,The Gambia,13.4667,-16.6,2020-02-20,0.0,0.0,0.0
12361,19468,,The Gambia,13.4667,-16.6,2020-02-21,0.0,0.0,0.0
12362,19469,,The Gambia,13.4667,-16.6,2020-02-22,0.0,0.0,0.0
12363,19470,,The Gambia,13.4667,-16.6,2020-02-23,0.0,0.0,0.0
12364,19471,,The Gambia,13.4667,-16.6,2020-02-24,0.0,0.0,0.0
12365,19472,,The Gambia,13.4667,-16.6,2020-02-25,0.0,0.0,0.0
12366,19473,,The Gambia,13.4667,-16.6,2020-02-26,0.0,0.0,0.0
12367,19474,,The Gambia,13.4667,-16.6,2020-02-27,0.0,0.0,0.0
12368,19475,,The Gambia,13.4667,-16.6,2020-02-28,0.0,0.0,0.0
12369,19476,,The Gambia,13.4667,-16.6,2020-02-29,0.0,0.0,0.0
12370,19477,,The Gambia,13.4667,-16.6,2020-03-01,0.0,0.0,0.0
12371,19478,,The Gambia,13.4667,-16.6,2020-03-02,0.0,0.0,0.0
12372,19479,,The Gambia,13.4667,-16.6,2020-03-03,0.0,0.0,0.0
12373,19480,,The Gambia,13.4667,-16.6,2020-03-04,0.0,0.0,0.0
12374,19481,,The Gambia,13.4667,-16.6,2020-03-05,0.0,0.0,0.0
12375,19482,,The Gambia,13.4667,-16.6,2020-03-06,0.0,0.0,0.0
12376,19483,,The Gambia,13.4667,-16.6,2020-03-07,0.0,0.0,0.0
12377,19484,,The Gambia,13.4667,-16.6,2020-03-08,0.0,0.0,0.0
12378,19485,,The Gambia,13.4667,-16.6,2020-03-09,0.0,0.0,0.0
12379,19486,,The Gambia,13.4667,-16.6,2020-03-10,0.0,0.0,0.0
12380,19487,,The Gambia,13.4667,-16.6,2020-03-11,0.0,0.0,0.0
12381,19488,,The Gambia,13.4667,-16.6,2020-03-12,0.0,0.0,0.0
12382,19489,,The Gambia,13.4667,-16.6,2020-03-13,0.0,0.0,0.0
12383,19490,,The Gambia,13.4667,-16.6,2020-03-14,0.0,0.0,0.0
12384,19491,,The Gambia,13.4667,-16.6,2020-03-15,0.0,0.0,0.0
12385,19492,,The Gambia,13.4667,-16.6,2020-03-16,0.0,0.0,0.0
12386,19493,,The Gambia,13.4667,-16.6,2020-03-17,0.0,0.0,0.0
12387,19494,,The Gambia,13.4667,-16.6,2020-03-18,0.0,0.0,0.0
12388,19495,,The Gambia,13.4667,-16.6,2020-03-19,0.0,0.0,0.0
12389,19496,,The Gambia,13.4667,-16.6,2020-03-20,0.0,0.0,0.0
12390,19531,,Togo,8.6195,0.8248,2020-01-22,0.0,0.0,0.0
12391,19532,,Togo,8.6195,0.8248,2020-01-23,0.0,0.0,0.0
12392,19533,,Togo,8.6195,0.8248,2020-01-24,0.0,0.0,0.0
12393,19534,,Togo,8.6195,0.8248,2020-01-25,0.0,0.0,0.0
12394,19535,,Togo,8.6195,0.8248,2020-01-26,0.0,0.0,0.0
12395,19536,,Togo,8.6195,0.8248,2020-01-27,0.0,0.0,0.0
12396,19537,,Togo,8.6195,0.8248,2020-01-28,0.0,0.0,0.0
12397,19538,,Togo,8.6195,0.8248,2020-01-29,0.0,0.0,0.0
12398,19539,,Togo,8.6195,0.8248,2020-01-30,0.0,0.0,0.0
12399,19540,,Togo,8.6195,0.8248,2020-01-31,0.0,0.0,0.0
12400,19541,,Togo,8.6195,0.8248,2020-02-01,0.0,0.0,0.0
12401,19542,,Togo,8.6195,0.8248,2020-02-02,0.0,0.0,0.0
12402,19543,,Togo,8.6195,0.8248,2020-02-03,0.0,0.0,0.0
12403,19544,,Togo,8.6195,0.8248,2020-02-04,0.0,0.0,0.0
12404,19545,,Togo,8.6195,0.8248,2020-02-05,0.0,0.0,0.0
12405,19546,,Togo,8.6195,0.8248,2020-02-06,0.0,0.0,0.0
12406,19547,,Togo,8.6195,0.8248,2020-02-07,0.0,0.0,0.0
12407,19548,,Togo,8.6195,0.8248,2020-02-08,0.0,0.0,0.0
12408,19549,,Togo,8.6195,0.8248,2020-02-09,0.0,0.0,0.0
12409,19550,,Togo,8.6195,0.8248,2020-02-10,0.0,0.0,0.0
12410,19551,,Togo,8.6195,0.8248,2020-02-11,0.0,0.0,0.0
12411,19552,,Togo,8.6195,0.8248,2020-02-12,0.0,0.0,0.0
12412,19553,,Togo,8.6195,0.8248,2020-02-13,0.0,0.0,0.0
12413,19554,,Togo,8.6195,0.8248,2020-02-14,0.0,0.0,0.0
12414,19555,,Togo,8.6195,0.8248,2020-02-15,0.0,0.0,0.0
12415,19556,,Togo,8.6195,0.8248,2020-02-16,0.0,0.0,0.0
12416,19557,,Togo,8.6195,0.8248,2020-02-17,0.0,0.0,0.0
12417,19558,,Togo,8.6195,0.8248,2020-02-18,0.0,0.0,0.0
12418,19559,,Togo,8.6195,0.8248,2020-02-19,0.0,0.0,0.0
12419,19560,,Togo,8.6195,0.8248,2020-02-20,0.0,0.0,0.0
12420,19561,,Togo,8.6195,0.8248,2020-02-21,0.0,0.0,0.0
12421,19562,,Togo,8.6195,0.8248,2020-02-22,0.0,0.0,0.0
12422,19563,,Togo,8.6195,0.8248,2020-02-23,0.0,0.0,0.0
12423,19564,,Togo,8.6195,0.8248,2020-02-24,0.0,0.0,0.0
12424,19565,,Togo,8.6195,0.8248,2020-02-25,0.0,0.0,0.0
12425,19566,,Togo,8.6195,0.8248,2020-02-26,0.0,0.0,0.0
12426,19567,,Togo,8.6195,0.8248,2020-02-27,0.0,0.0,0.0
12427,19568,,Togo,8.6195,0.8248,2020-02-28,0.0,0.0,0.0
12428,19569,,Togo,8.6195,0.8248,2020-02-29,0.0,0.0,0.0
12429,19570,,Togo,8.6195,0.8248,2020-03-01,0.0,0.0,0.0
12430,19571,,Togo,8.6195,0.8248,2020-03-02,0.0,0.0,0.0
