,0,1,2,3,4,5,6,7,8,9
13546,21333,Idaho,US,44.2405,-114.4788,2020-02-26,0.0,0.0,0.0,36
13547,21334,Idaho,US,44.2405,-114.4788,2020-02-27,0.0,0.0,0.0,37
13548,21335,Idaho,US,44.2405,-114.4788,2020-02-28,0.0,0.0,0.0,38
13549,21336,Idaho,US,44.2405,-114.4788,2020-02-29,0.0,0.0,0.0,39
13550,21337,Idaho,US,44.2405,-114.4788,2020-03-01,0.0,0.0,0.0,40
13551,21338,Idaho,US,44.2405,-114.4788,2020-03-02,0.0,0.0,0.0,41
13552,21339,Idaho,US,44.2405,-114.4788,2020-03-03,0.0,0.0,0.0,42
13553,21340,Idaho,US,44.2405,-114.4788,2020-03-04,0.0,0.0,0.0,43
13554,21341,Idaho,US,44.2405,-114.4788,2020-03-05,0.0,0.0,0.0,44
13555,21342,Idaho,US,44.2405,-114.4788,2020-03-06,0.0,0.0,0.0,45
13556,21343,Idaho,US,44.2405,-114.4788,2020-03-07,0.0,0.0,0.0,46
13557,21344,Idaho,US,44.2405,-114.4788,2020-03-08,0.0,0.0,0.0,47
13558,21345,Idaho,US,44.2405,-114.4788,2020-03-09,0.0,0.0,0.0,48
13559,21346,Idaho,US,44.2405,-114.4788,2020-03-10,0.0,0.0,0.0,49
13560,21347,Idaho,US,44.2405,-114.4788,2020-03-11,0.0,0.0,0.0,50
13561,21348,Idaho,US,44.2405,-114.4788,2020-03-12,0.0,0.0,0.0,51
13562,21349,Idaho,US,44.2405,-114.4788,2020-03-13,1.0,0.0,0.0,52
13563,21350,Idaho,US,44.2405,-114.4788,2020-03-14,2.0,0.0,0.0,53
13564,21351,Idaho,US,44.2405,-114.4788,2020-03-15,5.0,0.0,0.0,54
13565,21352,Idaho,US,44.2405,-114.4788,2020-03-16,5.0,0.0,0.0,55
13566,21353,Idaho,US,44.2405,-114.4788,2020-03-17,8.0,0.0,0.0,56
13567,21354,Idaho,US,44.2405,-114.4788,2020-03-18,9.0,0.0,0.0,57
13568,21355,Idaho,US,44.2405,-114.4788,2020-03-19,11.0,0.0,0.0,58
13569,21356,Idaho,US,44.2405,-114.4788,2020-03-20,23.0,0.0,0.0,59
13570,21391,Illinois,US,40.3495,-88.9861,2020-01-22,0.0,0.0,0.0,1
13571,21392,Illinois,US,40.3495,-88.9861,2020-01-23,0.0,0.0,0.0,2
13572,21393,Illinois,US,40.3495,-88.9861,2020-01-24,0.0,0.0,0.0,3
13573,21394,Illinois,US,40.3495,-88.9861,2020-01-25,0.0,0.0,0.0,4
13574,21395,Illinois,US,40.3495,-88.9861,2020-01-26,0.0,0.0,0.0,5
13575,21396,Illinois,US,40.3495,-88.9861,2020-01-27,0.0,0.0,0.0,6
13576,21397,Illinois,US,40.3495,-88.9861,2020-01-28,0.0,0.0,0.0,7
13577,21398,Illinois,US,40.3495,-88.9861,2020-01-29,0.0,0.0,0.0,8
13578,21399,Illinois,US,40.3495,-88.9861,2020-01-30,0.0,0.0,0.0,9
13579,21400,Illinois,US,40.3495,-88.9861,2020-01-31,0.0,0.0,0.0,10
13580,21401,Illinois,US,40.3495,-88.9861,2020-02-01,0.0,0.0,0.0,11
13581,21402,Illinois,US,40.3495,-88.9861,2020-02-02,0.0,0.0,0.0,12
13582,21403,Illinois,US,40.3495,-88.9861,2020-02-03,0.0,0.0,0.0,13
13583,21404,Illinois,US,40.3495,-88.9861,2020-02-04,0.0,0.0,0.0,14
13584,21405,Illinois,US,40.3495,-88.9861,2020-02-05,0.0,0.0,0.0,15
13585,21406,Illinois,US,40.3495,-88.9861,2020-02-06,0.0,0.0,0.0,16
13586,21407,Illinois,US,40.3495,-88.9861,2020-02-07,0.0,0.0,0.0,17
13587,21408,Illinois,US,40.3495,-88.9861,2020-02-08,0.0,0.0,0.0,18
13588,21409,Illinois,US,40.3495,-88.9861,2020-02-09,0.0,0.0,0.0,19
13589,21410,Illinois,US,40.3495,-88.9861,2020-02-10,0.0,0.0,0.0,20
13590,21411,Illinois,US,40.3495,-88.9861,2020-02-11,0.0,0.0,0.0,21
13591,21412,Illinois,US,40.3495,-88.9861,2020-02-12,0.0,0.0,0.0,22
13592,21413,Illinois,US,40.3495,-88.9861,2020-02-13,0.0,0.0,0.0,23
13593,21414,Illinois,US,40.3495,-88.9861,2020-02-14,0.0,0.0,0.0,24
13594,21415,Illinois,US,40.3495,-88.9861,2020-02-15,0.0,0.0,0.0,25
13595,21416,Illinois,US,40.3495,-88.9861,2020-02-16,0.0,0.0,0.0,26
13596,21417,Illinois,US,40.3495,-88.9861,2020-02-17,0.0,0.0,0.0,27
13597,21418,Illinois,US,40.3495,-88.9861,2020-02-18,0.0,0.0,0.0,28
13598,21419,Illinois,US,40.3495,-88.9861,2020-02-19,0.0,0.0,0.0,29
13599,21420,Illinois,US,40.3495,-88.9861,2020-02-20,0.0,0.0,0.0,30
13600,21421,Illinois,US,40.3495,-88.9861,2020-02-21,0.0,0.0,0.0,31
13601,21422,Illinois,US,40.3495,-88.9861,2020-02-22,0.0,0.0,0.0,32
13602,21423,Illinois,US,40.3495,-88.9861,2020-02-23,0.0,0.0,0.0,33
13603,21424,Illinois,US,40.3495,-88.9861,2020-02-24,0.0,0.0,0.0,34
13604,21425,Illinois,US,40.3495,-88.9861,2020-02-25,0.0,0.0,0.0,35
13605,21426,Illinois,US,40.3495,-88.9861,2020-02-26,0.0,0.0,0.0,36
13606,21427,Illinois,US,40.3495,-88.9861,2020-02-27,0.0,0.0,0.0,37
13607,21428,Illinois,US,40.3495,-88.9861,2020-02-28,0.0,0.0,0.0,38
13608,21429,Illinois,US,40.3495,-88.9861,2020-02-29,0.0,0.0,0.0,39
13609,21430,Illinois,US,40.3495,-88.9861,2020-03-01,0.0,0.0,0.0,40
13610,21431,Illinois,US,40.3495,-88.9861,2020-03-02,0.0,0.0,0.0,41
13611,21432,Illinois,US,40.3495,-88.9861,2020-03-03,0.0,0.0,0.0,42
13612,21433,Illinois,US,40.3495,-88.9861,2020-03-04,0.0,0.0,0.0,43
13613,21434,Illinois,US,40.3495,-88.9861,2020-03-05,0.0,0.0,0.0,44
13614,21435,Illinois,US,40.3495,-88.9861,2020-03-06,0.0,0.0,0.0,45
13615,21436,Illinois,US,40.3495,-88.9861,2020-03-07,0.0,0.0,0.0,46
13616,21437,Illinois,US,40.3495,-88.9861,2020-03-08,0.0,0.0,0.0,47
13617,21438,Illinois,US,40.3495,-88.9861,2020-03-09,0.0,0.0,0.0,48
13618,21439,Illinois,US,40.3495,-88.9861,2020-03-10,12.0,0.0,0.0,49
13619,21440,Illinois,US,40.3495,-88.9861,2020-03-11,25.0,0.0,0.0,50
13620,21441,Illinois,US,40.3495,-88.9861,2020-03-12,32.0,0.0,0.0,51
13621,21442,Illinois,US,40.3495,-88.9861,2020-03-13,46.0,0.0,0.0,52
13622,21443,Illinois,US,40.3495,-88.9861,2020-03-14,64.0,0.0,0.0,53
13623,21444,Illinois,US,40.3495,-88.9861,2020-03-15,93.0,0.0,0.0,54
13624,21445,Illinois,US,40.3495,-88.9861,2020-03-16,105.0,0.0,0.0,55
13625,21446,Illinois,US,40.3495,-88.9861,2020-03-17,161.0,1.0,0.0,56
13626,21447,Illinois,US,40.3495,-88.9861,2020-03-18,162.0,1.0,0.0,57
13627,21448,Illinois,US,40.3495,-88.9861,2020-03-19,422.0,4.0,0.0,58
13628,21449,Illinois,US,40.3495,-88.9861,2020-03-20,585.0,5.0,0.0,59
13629,21484,Indiana,US,39.8494,-86.2583,2020-01-22,0.0,0.0,0.0,1
13630,21485,Indiana,US,39.8494,-86.2583,2020-01-23,0.0,0.0,0.0,2
13631,21486,Indiana,US,39.8494,-86.2583,2020-01-24,0.0,0.0,0.0,3
13632,21487,Indiana,US,39.8494,-86.2583,2020-01-25,0.0,0.0,0.0,4
13633,21488,Indiana,US,39.8494,-86.2583,2020-01-26,0.0,0.0,0.0,5
13634,21489,Indiana,US,39.8494,-86.2583,2020-01-27,0.0,0.0,0.0,6
13635,21490,Indiana,US,39.8494,-86.2583,2020-01-28,0.0,0.0,0.0,7
13636,21491,Indiana,US,39.8494,-86.2583,2020-01-29,0.0,0.0,0.0,8
13637,21492,Indiana,US,39.8494,-86.2583,2020-01-30,0.0,0.0,0.0,9
13638,21493,Indiana,US,39.8494,-86.2583,2020-01-31,0.0,0.0,0.0,10
13639,21494,Indiana,US,39.8494,-86.2583,2020-02-01,0.0,0.0,0.0,11
13640,21495,Indiana,US,39.8494,-86.2583,2020-02-02,0.0,0.0,0.0,12
13641,21496,Indiana,US,39.8494,-86.2583,2020-02-03,0.0,0.0,0.0,13
13642,21497,Indiana,US,39.8494,-86.2583,2020-02-04,0.0,0.0,0.0,14
13643,21498,Indiana,US,39.8494,-86.2583,2020-02-05,0.0,0.0,0.0,15
13644,21499,Indiana,US,39.8494,-86.2583,2020-02-06,0.0,0.0,0.0,16
13645,21500,Indiana,US,39.8494,-86.2583,2020-02-07,0.0,0.0,0.0,17
13646,21501,Indiana,US,39.8494,-86.2583,2020-02-08,0.0,0.0,0.0,18
13647,21502,Indiana,US,39.8494,-86.2583,2020-02-09,0.0,0.0,0.0,19
13648,21503,Indiana,US,39.8494,-86.2583,2020-02-10,0.0,0.0,0.0,20
13649,21504,Indiana,US,39.8494,-86.2583,2020-02-11,0.0,0.0,0.0,21
13650,21505,Indiana,US,39.8494,-86.2583,2020-02-12,0.0,0.0,0.0,22
13651,21506,Indiana,US,39.8494,-86.2583,2020-02-13,0.0,0.0,0.0,23
13652,21507,Indiana,US,39.8494,-86.2583,2020-02-14,0.0,0.0,0.0,24
13653,21508,Indiana,US,39.8494,-86.2583,2020-02-15,0.0,0.0,0.0,25
13654,21509,Indiana,US,39.8494,-86.2583,2020-02-16,0.0,0.0,0.0,26
13655,21510,Indiana,US,39.8494,-86.2583,2020-02-17,0.0,0.0,0.0,27
13656,21511,Indiana,US,39.8494,-86.2583,2020-02-18,0.0,0.0,0.0,28
13657,21512,Indiana,US,39.8494,-86.2583,2020-02-19,0.0,0.0,0.0,29
13658,21513,Indiana,US,39.8494,-86.2583,2020-02-20,0.0,0.0,0.0,30
13659,21514,Indiana,US,39.8494,-86.2583,2020-02-21,0.0,0.0,0.0,31
13660,21515,Indiana,US,39.8494,-86.2583,2020-02-22,0.0,0.0,0.0,32
13661,21516,Indiana,US,39.8494,-86.2583,2020-02-23,0.0,0.0,0.0,33
13662,21517,Indiana,US,39.8494,-86.2583,2020-02-24,0.0,0.0,0.0,34
13663,21518,Indiana,US,39.8494,-86.2583,2020-02-25,0.0,0.0,0.0,35
13664,21519,Indiana,US,39.8494,-86.2583,2020-02-26,0.0,0.0,0.0,36
13665,21520,Indiana,US,39.8494,-86.2583,2020-02-27,0.0,0.0,0.0,37
13666,21521,Indiana,US,39.8494,-86.2583,2020-02-28,0.0,0.0,0.0,38
13667,21522,Indiana,US,39.8494,-86.2583,2020-02-29,0.0,0.0,0.0,39
13668,21523,Indiana,US,39.8494,-86.2583,2020-03-01,0.0,0.0,0.0,40
13669,21524,Indiana,US,39.8494,-86.2583,2020-03-02,0.0,0.0,0.0,41
13670,21525,Indiana,US,39.8494,-86.2583,2020-03-03,0.0,0.0,0.0,42
13671,21526,Indiana,US,39.8494,-86.2583,2020-03-04,0.0,0.0,0.0,43
13672,21527,Indiana,US,39.8494,-86.2583,2020-03-05,0.0,0.0,0.0,44
13673,21528,Indiana,US,39.8494,-86.2583,2020-03-06,0.0,0.0,0.0,45
13674,21529,Indiana,US,39.8494,-86.2583,2020-03-07,0.0,0.0,0.0,46
13675,21530,Indiana,US,39.8494,-86.2583,2020-03-08,0.0,0.0,0.0,47
13676,21531,Indiana,US,39.8494,-86.2583,2020-03-09,0.0,0.0,0.0,48
13677,21532,Indiana,US,39.8494,-86.2583,2020-03-10,6.0,0.0,0.0,49
13678,21533,Indiana,US,39.8494,-86.2583,2020-03-11,11.0,0.0,0.0,50
13679,21534,Indiana,US,39.8494,-86.2583,2020-03-12,13.0,0.0,0.0,51
13680,21535,Indiana,US,39.8494,-86.2583,2020-03-13,13.0,0.0,0.0,52
13681,21536,Indiana,US,39.8494,-86.2583,2020-03-14,16.0,0.0,0.0,53
13682,21537,Indiana,US,39.8494,-86.2583,2020-03-15,20.0,0.0,0.0,54
13683,21538,Indiana,US,39.8494,-86.2583,2020-03-16,25.0,1.0,0.0,55
13684,21539,Indiana,US,39.8494,-86.2583,2020-03-17,30.0,2.0,0.0,56
13685,21540,Indiana,US,39.8494,-86.2583,2020-03-18,39.0,2.0,0.0,57
13686,21541,Indiana,US,39.8494,-86.2583,2020-03-19,60.0,2.0,0.0,58
13687,21542,Indiana,US,39.8494,-86.2583,2020-03-20,86.0,2.0,0.0,59
13688,21577,Iowa,US,42.0115,-93.2105,2020-01-22,0.0,0.0,0.0,1
13689,21578,Iowa,US,42.0115,-93.2105,2020-01-23,0.0,0.0,0.0,2
13690,21579,Iowa,US,42.0115,-93.2105,2020-01-24,0.0,0.0,0.0,3
13691,21580,Iowa,US,42.0115,-93.2105,2020-01-25,0.0,0.0,0.0,4
13692,21581,Iowa,US,42.0115,-93.2105,2020-01-26,0.0,0.0,0.0,5
13693,21582,Iowa,US,42.0115,-93.2105,2020-01-27,0.0,0.0,0.0,6
13694,21583,Iowa,US,42.0115,-93.2105,2020-01-28,0.0,0.0,0.0,7
13695,21584,Iowa,US,42.0115,-93.2105,2020-01-29,0.0,0.0,0.0,8
13696,21585,Iowa,US,42.0115,-93.2105,2020-01-30,0.0,0.0,0.0,9
13697,21586,Iowa,US,42.0115,-93.2105,2020-01-31,0.0,0.0,0.0,10
13698,21587,Iowa,US,42.0115,-93.2105,2020-02-01,0.0,0.0,0.0,11
13699,21588,Iowa,US,42.0115,-93.2105,2020-02-02,0.0,0.0,0.0,12
13700,21589,Iowa,US,42.0115,-93.2105,2020-02-03,0.0,0.0,0.0,13
13701,21590,Iowa,US,42.0115,-93.2105,2020-02-04,0.0,0.0,0.0,14
13702,21591,Iowa,US,42.0115,-93.2105,2020-02-05,0.0,0.0,0.0,15
13703,21592,Iowa,US,42.0115,-93.2105,2020-02-06,0.0,0.0,0.0,16
13704,21593,Iowa,US,42.0115,-93.2105,2020-02-07,0.0,0.0,0.0,17
13705,21594,Iowa,US,42.0115,-93.2105,2020-02-08,0.0,0.0,0.0,18
13706,21595,Iowa,US,42.0115,-93.2105,2020-02-09,0.0,0.0,0.0,19
13707,21596,Iowa,US,42.0115,-93.2105,2020-02-10,0.0,0.0,0.0,20
13708,21597,Iowa,US,42.0115,-93.2105,2020-02-11,0.0,0.0,0.0,21
13709,21598,Iowa,US,42.0115,-93.2105,2020-02-12,0.0,0.0,0.0,22
13710,21599,Iowa,US,42.0115,-93.2105,2020-02-13,0.0,0.0,0.0,23
13711,21600,Iowa,US,42.0115,-93.2105,2020-02-14,0.0,0.0,0.0,24
13712,21601,Iowa,US,42.0115,-93.2105,2020-02-15,0.0,0.0,0.0,25
13713,21602,Iowa,US,42.0115,-93.2105,2020-02-16,0.0,0.0,0.0,26
13714,21603,Iowa,US,42.0115,-93.2105,2020-02-17,0.0,0.0,0.0,27
13715,21604,Iowa,US,42.0115,-93.2105,2020-02-18,0.0,0.0,0.0,28
13716,21605,Iowa,US,42.0115,-93.2105,2020-02-19,0.0,0.0,0.0,29
13717,21606,Iowa,US,42.0115,-93.2105,2020-02-20,0.0,0.0,0.0,30
13718,21607,Iowa,US,42.0115,-93.2105,2020-02-21,0.0,0.0,0.0,31
13719,21608,Iowa,US,42.0115,-93.2105,2020-02-22,0.0,0.0,0.0,32
13720,21609,Iowa,US,42.0115,-93.2105,2020-02-23,0.0,0.0,0.0,33
13721,21610,Iowa,US,42.0115,-93.2105,2020-02-24,0.0,0.0,0.0,34
13722,21611,Iowa,US,42.0115,-93.2105,2020-02-25,0.0,0.0,0.0,35
13723,21612,Iowa,US,42.0115,-93.2105,2020-02-26,0.0,0.0,0.0,36
13724,21613,Iowa,US,42.0115,-93.2105,2020-02-27,0.0,0.0,0.0,37
13725,21614,Iowa,US,42.0115,-93.2105,2020-02-28,0.0,0.0,0.0,38
13726,21615,Iowa,US,42.0115,-93.2105,2020-02-29,0.0,0.0,0.0,39
13727,21616,Iowa,US,42.0115,-93.2105,2020-03-01,0.0,0.0,0.0,40
13728,21617,Iowa,US,42.0115,-93.2105,2020-03-02,0.0,0.0,0.0,41
13729,21618,Iowa,US,42.0115,-93.2105,2020-03-03,0.0,0.0,0.0,42
13730,21619,Iowa,US,42.0115,-93.2105,2020-03-04,0.0,0.0,0.0,43
13731,21620,Iowa,US,42.0115,-93.2105,2020-03-05,0.0,0.0,0.0,44
13732,21621,Iowa,US,42.0115,-93.2105,2020-03-06,0.0,0.0,0.0,45
13733,21622,Iowa,US,42.0115,-93.2105,2020-03-07,0.0,0.0,0.0,46
13734,21623,Iowa,US,42.0115,-93.2105,2020-03-08,0.0,0.0,0.0,47
13735,21624,Iowa,US,42.0115,-93.2105,2020-03-09,0.0,0.0,0.0,48
13736,21625,Iowa,US,42.0115,-93.2105,2020-03-10,8.0,0.0,0.0,49
13737,21626,Iowa,US,42.0115,-93.2105,2020-03-11,13.0,0.0,0.0,50
13738,21627,Iowa,US,42.0115,-93.2105,2020-03-12,16.0,0.0,0.0,51
13739,21628,Iowa,US,42.0115,-93.2105,2020-03-13,17.0,0.0,0.0,52
13740,21629,Iowa,US,42.0115,-93.2105,2020-03-14,17.0,0.0,0.0,53
13741,21630,Iowa,US,42.0115,-93.2105,2020-03-15,18.0,0.0,0.0,54
13742,21631,Iowa,US,42.0115,-93.2105,2020-03-16,23.0,0.0,0.0,55
13743,21632,Iowa,US,42.0115,-93.2105,2020-03-17,23.0,0.0,0.0,56
13744,21633,Iowa,US,42.0115,-93.2105,2020-03-18,29.0,0.0,0.0,57
13745,21634,Iowa,US,42.0115,-93.2105,2020-03-19,44.0,0.0,0.0,58
13746,21635,Iowa,US,42.0115,-93.2105,2020-03-20,45.0,0.0,0.0,59
13747,21670,Kansas,US,38.5266,-96.7265,2020-01-22,0.0,0.0,0.0,1
13748,21671,Kansas,US,38.5266,-96.7265,2020-01-23,0.0,0.0,0.0,2
13749,21672,Kansas,US,38.5266,-96.7265,2020-01-24,0.0,0.0,0.0,3
13750,21673,Kansas,US,38.5266,-96.7265,2020-01-25,0.0,0.0,0.0,4
13751,21674,Kansas,US,38.5266,-96.7265,2020-01-26,0.0,0.0,0.0,5
13752,21675,Kansas,US,38.5266,-96.7265,2020-01-27,0.0,0.0,0.0,6
13753,21676,Kansas,US,38.5266,-96.7265,2020-01-28,0.0,0.0,0.0,7
13754,21677,Kansas,US,38.5266,-96.7265,2020-01-29,0.0,0.0,0.0,8
13755,21678,Kansas,US,38.5266,-96.7265,2020-01-30,0.0,0.0,0.0,9
13756,21679,Kansas,US,38.5266,-96.7265,2020-01-31,0.0,0.0,0.0,10
13757,21680,Kansas,US,38.5266,-96.7265,2020-02-01,0.0,0.0,0.0,11
13758,21681,Kansas,US,38.5266,-96.7265,2020-02-02,0.0,0.0,0.0,12
13759,21682,Kansas,US,38.5266,-96.7265,2020-02-03,0.0,0.0,0.0,13
13760,21683,Kansas,US,38.5266,-96.7265,2020-02-04,0.0,0.0,0.0,14
13761,21684,Kansas,US,38.5266,-96.7265,2020-02-05,0.0,0.0,0.0,15
13762,21685,Kansas,US,38.5266,-96.7265,2020-02-06,0.0,0.0,0.0,16
13763,21686,Kansas,US,38.5266,-96.7265,2020-02-07,0.0,0.0,0.0,17
13764,21687,Kansas,US,38.5266,-96.7265,2020-02-08,0.0,0.0,0.0,18
13765,21688,Kansas,US,38.5266,-96.7265,2020-02-09,0.0,0.0,0.0,19
13766,21689,Kansas,US,38.5266,-96.7265,2020-02-10,0.0,0.0,0.0,20
13767,21690,Kansas,US,38.5266,-96.7265,2020-02-11,0.0,0.0,0.0,21
13768,21691,Kansas,US,38.5266,-96.7265,2020-02-12,0.0,0.0,0.0,22
13769,21692,Kansas,US,38.5266,-96.7265,2020-02-13,0.0,0.0,0.0,23
13770,21693,Kansas,US,38.5266,-96.7265,2020-02-14,0.0,0.0,0.0,24
13771,21694,Kansas,US,38.5266,-96.7265,2020-02-15,0.0,0.0,0.0,25
13772,21695,Kansas,US,38.5266,-96.7265,2020-02-16,0.0,0.0,0.0,26
13773,21696,Kansas,US,38.5266,-96.7265,2020-02-17,0.0,0.0,0.0,27
13774,21697,Kansas,US,38.5266,-96.7265,2020-02-18,0.0,0.0,0.0,28
13775,21698,Kansas,US,38.5266,-96.7265,2020-02-19,0.0,0.0,0.0,29
13776,21699,Kansas,US,38.5266,-96.7265,2020-02-20,0.0,0.0,0.0,30
13777,21700,Kansas,US,38.5266,-96.7265,2020-02-21,0.0,0.0,0.0,31
13778,21701,Kansas,US,38.5266,-96.7265,2020-02-22,0.0,0.0,0.0,32
13779,21702,Kansas,US,38.5266,-96.7265,2020-02-23,0.0,0.0,0.0,33
13780,21703,Kansas,US,38.5266,-96.7265,2020-02-24,0.0,0.0,0.0,34
13781,21704,Kansas,US,38.5266,-96.7265,2020-02-25,0.0,0.0,0.0,35
13782,21705,Kansas,US,38.5266,-96.7265,2020-02-26,0.0,0.0,0.0,36
13783,21706,Kansas,US,38.5266,-96.7265,2020-02-27,0.0,0.0,0.0,37
13784,21707,Kansas,US,38.5266,-96.7265,2020-02-28,0.0,0.0,0.0,38
13785,21708,Kansas,US,38.5266,-96.7265,2020-02-29,0.0,0.0,0.0,39
13786,21709,Kansas,US,38.5266,-96.7265,2020-03-01,0.0,0.0,0.0,40
13787,21710,Kansas,US,38.5266,-96.7265,2020-03-02,0.0,0.0,0.0,41
13788,21711,Kansas,US,38.5266,-96.7265,2020-03-03,0.0,0.0,0.0,42
13789,21712,Kansas,US,38.5266,-96.7265,2020-03-04,0.0,0.0,0.0,43
13790,21713,Kansas,US,38.5266,-96.7265,2020-03-05,0.0,0.0,0.0,44
13791,21714,Kansas,US,38.5266,-96.7265,2020-03-06,0.0,0.0,0.0,45
13792,21715,Kansas,US,38.5266,-96.7265,2020-03-07,0.0,0.0,0.0,46
13793,21716,Kansas,US,38.5266,-96.7265,2020-03-08,0.0,0.0,0.0,47
13794,21717,Kansas,US,38.5266,-96.7265,2020-03-09,0.0,0.0,0.0,48
13795,21718,Kansas,US,38.5266,-96.7265,2020-03-10,1.0,0.0,0.0,49
13796,21719,Kansas,US,38.5266,-96.7265,2020-03-11,1.0,0.0,0.0,50
13797,21720,Kansas,US,38.5266,-96.7265,2020-03-12,1.0,0.0,0.0,51
13798,21721,Kansas,US,38.5266,-96.7265,2020-03-13,5.0,1.0,0.0,52
13799,21722,Kansas,US,38.5266,-96.7265,2020-03-14,8.0,1.0,0.0,53
13800,21723,Kansas,US,38.5266,-96.7265,2020-03-15,8.0,1.0,0.0,54
13801,21724,Kansas,US,38.5266,-96.7265,2020-03-16,11.0,1.0,0.0,55
13802,21725,Kansas,US,38.5266,-96.7265,2020-03-17,18.0,1.0,0.0,56
13803,21726,Kansas,US,38.5266,-96.7265,2020-03-18,18.0,1.0,0.0,57
13804,21727,Kansas,US,38.5266,-96.7265,2020-03-19,34.0,1.0,0.0,58
13805,21728,Kansas,US,38.5266,-96.7265,2020-03-20,44.0,1.0,0.0,59
13806,21763,Kentucky,US,37.6681,-84.6701,2020-01-22,0.0,0.0,0.0,1
13807,21764,Kentucky,US,37.6681,-84.6701,2020-01-23,0.0,0.0,0.0,2
13808,21765,Kentucky,US,37.6681,-84.6701,2020-01-24,0.0,0.0,0.0,3
13809,21766,Kentucky,US,37.6681,-84.6701,2020-01-25,0.0,0.0,0.0,4
13810,21767,Kentucky,US,37.6681,-84.6701,2020-01-26,0.0,0.0,0.0,5
13811,21768,Kentucky,US,37.6681,-84.6701,2020-01-27,0.0,0.0,0.0,6
13812,21769,Kentucky,US,37.6681,-84.6701,2020-01-28,0.0,0.0,0.0,7
13813,21770,Kentucky,US,37.6681,-84.6701,2020-01-29,0.0,0.0,0.0,8
13814,21771,Kentucky,US,37.6681,-84.6701,2020-01-30,0.0,0.0,0.0,9
13815,21772,Kentucky,US,37.6681,-84.6701,2020-01-31,0.0,0.0,0.0,10
13816,21773,Kentucky,US,37.6681,-84.6701,2020-02-01,0.0,0.0,0.0,11
13817,21774,Kentucky,US,37.6681,-84.6701,2020-02-02,0.0,0.0,0.0,12
13818,21775,Kentucky,US,37.6681,-84.6701,2020-02-03,0.0,0.0,0.0,13
13819,21776,Kentucky,US,37.6681,-84.6701,2020-02-04,0.0,0.0,0.0,14
13820,21777,Kentucky,US,37.6681,-84.6701,2020-02-05,0.0,0.0,0.0,15
13821,21778,Kentucky,US,37.6681,-84.6701,2020-02-06,0.0,0.0,0.0,16
13822,21779,Kentucky,US,37.6681,-84.6701,2020-02-07,0.0,0.0,0.0,17
13823,21780,Kentucky,US,37.6681,-84.6701,2020-02-08,0.0,0.0,0.0,18
13824,21781,Kentucky,US,37.6681,-84.6701,2020-02-09,0.0,0.0,0.0,19
13825,21782,Kentucky,US,37.6681,-84.6701,2020-02-10,0.0,0.0,0.0,20
13826,21783,Kentucky,US,37.6681,-84.6701,2020-02-11,0.0,0.0,0.0,21
13827,21784,Kentucky,US,37.6681,-84.6701,2020-02-12,0.0,0.0,0.0,22
13828,21785,Kentucky,US,37.6681,-84.6701,2020-02-13,0.0,0.0,0.0,23
13829,21786,Kentucky,US,37.6681,-84.6701,2020-02-14,0.0,0.0,0.0,24
13830,21787,Kentucky,US,37.6681,-84.6701,2020-02-15,0.0,0.0,0.0,25
13831,21788,Kentucky,US,37.6681,-84.6701,2020-02-16,0.0,0.0,0.0,26
13832,21789,Kentucky,US,37.6681,-84.6701,2020-02-17,0.0,0.0,0.0,27
13833,21790,Kentucky,US,37.6681,-84.6701,2020-02-18,0.0,0.0,0.0,28
13834,21791,Kentucky,US,37.6681,-84.6701,2020-02-19,0.0,0.0,0.0,29
13835,21792,Kentucky,US,37.6681,-84.6701,2020-02-20,0.0,0.0,0.0,30
13836,21793,Kentucky,US,37.6681,-84.6701,2020-02-21,0.0,0.0,0.0,31
13837,21794,Kentucky,US,37.6681,-84.6701,2020-02-22,0.0,0.0,0.0,32
13838,21795,Kentucky,US,37.6681,-84.6701,2020-02-23,0.0,0.0,0.0,33
13839,21796,Kentucky,US,37.6681,-84.6701,2020-02-24,0.0,0.0,0.0,34
13840,21797,Kentucky,US,37.6681,-84.6701,2020-02-25,0.0,0.0,0.0,35
13841,21798,Kentucky,US,37.6681,-84.6701,2020-02-26,0.0,0.0,0.0,36
13842,21799,Kentucky,US,37.6681,-84.6701,2020-02-27,0.0,0.0,0.0,37
13843,21800,Kentucky,US,37.6681,-84.6701,2020-02-28,0.0,0.0,0.0,38
13844,21801,Kentucky,US,37.6681,-84.6701,2020-02-29,0.0,0.0,0.0,39
13845,21802,Kentucky,US,37.6681,-84.6701,2020-03-01,0.0,0.0,0.0,40
13846,21803,Kentucky,US,37.6681,-84.6701,2020-03-02,0.0,0.0,0.0,41
13847,21804,Kentucky,US,37.6681,-84.6701,2020-03-03,0.0,0.0,0.0,42
13848,21805,Kentucky,US,37.6681,-84.6701,2020-03-04,0.0,0.0,0.0,43
13849,21806,Kentucky,US,37.6681,-84.6701,2020-03-05,0.0,0.0,0.0,44
13850,21807,Kentucky,US,37.6681,-84.6701,2020-03-06,0.0,0.0,0.0,45
13851,21808,Kentucky,US,37.6681,-84.6701,2020-03-07,0.0,0.0,0.0,46
13852,21809,Kentucky,US,37.6681,-84.6701,2020-03-08,0.0,0.0,0.0,47
13853,21810,Kentucky,US,37.6681,-84.6701,2020-03-09,0.0,0.0,0.0,48
13854,21811,Kentucky,US,37.6681,-84.6701,2020-03-10,6.0,0.0,0.0,49
